Edad,Zona,Estado Civil,Provincia,Fecha Infracción,Canton,Hora Infraccion,Circuito,Nacionalidad,tipo_muert_matriz,_id,Distrito,Sexo,lat,lon
22,ZONA 6,SOLTERO,AZUAY,2014-08-06T00:00:00,CUENCA,2015-12-02T01:00:00,CAYAMBE,ECUADOR,Asesinatos,121,CUENCA SUR,FEMENINO,-2.910290325,-78.8914388028
26,ZONA 1,SOLTERO,IMBABURA,2014-08-06T00:00:00,COTACACHI,2015-12-02T04:00:00,GARCIA MORENO,ECUADOR,Asesinatos,122,TIERRA DEL SOL,MASCULINO,0.3531324948,-78.1384895456
55,ZONA 4,DIVORCIADO,MANABI,2014-08-06T00:00:00,BOLIVAR,2015-12-02T19:15:00,MEMBRILLO,ECUADOR,Asesinatos,123,BOLIVAR JUNIN,MASCULINO,-0.8340770987,-79.7944107019
36,ZONA 4,CASADO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-05-06T00:00:00,SANTO_DOMINGO,2015-12-02T13:30:00,BOMBOLI,ECUADOR,Asesinatos,124,SANTO DOMINGO OESTE,MASCULINO,-0.2379707524,-79.1635135004
26,ZONA 5,SOLTERO,GUAYAS,2014-10-06T00:00:00,EL_EMPALME,2015-12-02T12:25:00,EMPALME SUROESTE,ECUADOR,Asesinatos,125,EL EMPALME,MASCULINO,-1.0690990183,-79.7112386008
25,ZONA 5,SOLTERO,GUAYAS,2014-09-06T00:00:00,NARANJAL,2015-12-02T23:00:00,NARANJAL SUR,ECUADOR,Asesinatos,126,NARANJAL BALAO,MASCULINO,-1.9535073693,-79.8523929171
19,ZONA 8,SOLTERO,GUAYAS,2014-10-06T00:00:00,GUAYAQUIL,2015-12-02T23:00:00,ALBORADA,ECUADOR,Asesinatos,127,MODELO,MASCULINO,-2.1775987157,-78.8859068077
26,ZONA 9,SOLTERO,PICHINCHA,2014-10-06T00:00:00,QUITO,2015-12-02T22:10:00,CHILLOGALLO,ECUADOR,Homicidios,128,QUITUMBE,FEMENINO,-0.1207122973,-78.5257102806
23,ZONA 9,UNION LIBRE,PICHINCHA,2014-10-06T00:00:00,QUITO,2015-12-02T19:10:00,PACTO,COLOMBIA,Homicidios,129,NANEGAL,FEMENINO,0.0687792932,-78.6183212675
42,ZONA 9,SOLTERO,PICHINCHA,2014-12-06T00:00:00,QUITO,2015-12-02T03:40:00,EL MIRADOR,ECUADOR,Homicidios,130,LA DELICIA,MASCULINO,0.1396111271,-78.735710853
35,ZONA 8,CASADO,GUAYAS,2014-11-06T00:00:00,GUAYAQUIL,2015-12-02T14:40:00,JUAN MONTALVO,ECUADOR,Asesinatos,131,FLORIDA,FEMENINO,0.3578279286,-78.0596525119
23,ZONA 8,SOLTERO,GUAYAS,2014-12-06T00:00:00,GUAYAQUIL,2015-12-02T18:30:00,PARAISO LA FLOR,ECUADOR,Asesinatos,132,NUEVA PROSPERINA,MASCULINO,-2.1353150203,-80.0197154468
26,ZONA 5,SOLTERO,SANTA_ELENA,2014-12-06T00:00:00,SANTA_ELENA,2015-12-02T12:30:00,MONTAÑITA,ECUADOR,Homicidios,133,SANTA ELENA,MASCULINO,-2.2293867305,-80.3965880801
37,ZONA 8,CASADO,GUAYAS,2014-12-06T00:00:00,GUAYAQUIL,2015-12-02T19:00:00,FLORESTA,ECUADOR,Asesinatos,134,SUR,MASCULINO,0.3822790371,-78.0393621484
28,ZONA 8,SOLTERO,GUAYAS,2014-12-06T00:00:00,GUAYAQUIL,2015-12-02T22:30:00,ESTEROS,ECUADOR,Asesinatos,135,ESTEROS,MASCULINO,-2.6501264796,-80.2885536188
22,ZONA 8,SOLTERO,GUAYAS,2014-06-13T00:00:00,DURAN,2015-12-02T17:36:00,RECREO,ECUADOR,Asesinatos,136,DURAN,MASCULINO,-2.1606211857,-79.8064429073
24,ZONA 3,CASADO,CHIMBORAZO,2014-06-14T00:00:00,GUANO,2015-12-02T08:00:00,GUANO,ECUADOR,Asesinatos,137,GUANO,FEMENINO,-1.6039912408,-78.6242729471
31,ZONA 1,SOLTERO,ESMERALDAS,2014-06-13T00:00:00,QUININDE,2015-12-02T23:30:00,CUBE,ECUADOR,Asesinatos,138,QUININDE,MASCULINO,0.3255310148,-79.3496730331
34,ZONA 4,SOLTERO,MANABI,2014-06-14T00:00:00,SANTA_ANA,2015-12-02T20:30:00,SAN PABLO DE PUEBLO NUEVO,ECUADOR,Homicidios,139,24 DE MAYO,MASCULINO,-0.7790190574,-80.3274477443
22,ZONA 9,SOLTERO,PICHINCHA,2014-06-14T00:00:00,QUITO,2015-12-02T11:40:00,CHILLOGALLO,ECUADOR,Homicidios,140,QUITUMBE,MASCULINO,-0.1193876237,-78.4156597682
29,ZONA 6,SOLTERO,AZUAY,2014-06-14T00:00:00,CUENCA,2015-12-02T17:30:00,BELLAVISTA,ECUADOR,Asesinatos,141,CUENCA NORTE,MASCULINO,-2.871198528,-78.9040651516
32,ZONA 1,CASADO,ESMERALDAS,2014-06-14T00:00:00,ESMERALDAS,2015-12-02T23:45:00,GUACHARACA,ECUADOR,Asesinatos,142,ESMERALDAS,MASCULINO,0.9604800204,-79.6956200815
29,ZONA 9,CASADO,PICHINCHA,2014-06-15T00:00:00,QUITO,2015-12-02T05:00:00,LAS CUADRAS,ECUADOR,Homicidios,143,QUITUMBE,MASCULINO,-0.1293898826,-78.4933795735
18,ZONA 8,UNION LIBRE,GUAYAS,2014-06-14T00:00:00,GUAYAQUIL,2015-12-02T23:00:00,ESTEROS,ECUADOR,Asesinatos,144,ESTEROS,MASCULINO,-2.6356831809,-80.3716329402
49,ZONA 1,SOLTERO,ESMERALDAS,2014-06-15T00:00:00,QUININDE,2015-12-02T11:40:00,CUBE,ECUADOR,Asesinatos,145,QUININDE,MASCULINO,0.3403590172,-79.2656893024
44,ZONA 5,DIVORCIADO,LOS_RIOS,2014-06-15T00:00:00,QUEVEDO,2015-12-02T19:40:00,7 DE OCTUBRE,ECUADOR,Asesinatos,146,QUEVEDO,MASCULINO,-1.0324863584,-79.4947651896
55,ZONA 1,SOLTERO,ESMERALDAS,2014-06-15T00:00:00,SAN_LORENZO,2015-12-02T15:00:00,FRONTERA,ECUADOR,Homicidios,147,SAN LORENZO,MASCULINO,1.2948076272,-78.7891027638
24,ZONA 1,SOLTERO,ESMERALDAS,2014-06-15T00:00:00,ESMERALDAS,2015-12-02T22:30:00,CORDERO CRESPO,ECUADOR,Asesinatos,148,ESMERALDAS,MASCULINO,0.9668209982,-79.75813329
20,ZONA 5,SOLTERO,LOS_RIOS,2014-06-16T00:00:00,VINCES,2015-12-02T03:40:00,VINCES SUR,ECUADOR,Asesinatos,149,VINCES,MASCULINO,-1.5462129707,-79.6624183049
37,ZONA 8,SOLTERO,GUAYAS,2014-06-16T00:00:00,GUAYAQUIL,2015-12-02T01:00:00,MALVINAS NORTE,ECUADOR,Asesinatos,150,ESTEROS,MASCULINO,-2.6293370354,-80.3448048236
28,ZONA 2,SOLTERO,ORELLANA,2014-04-05T00:00:00,LA_JOYA_DE_LOS_SACHAS,2015-12-02T20:00:00,SAN PEDRO,ECUADOR,Asesinatos,151,LA JOYA DE LOS SACHAS,MASCULINO,-0.2974328731,-76.9239220894
41,ZONA 5,CASADO,LOS_RIOS,2014-06-16T00:00:00,VINCES,2015-12-02T14:00:00,ANTONIO SOTOMAYOR,ECUADOR,Asesinatos,152,VINCES,MASCULINO,-1.5486565306,-79.6748313032
45,ZONA 5,CASADO,LOS_RIOS,2014-05-26T00:00:00,BABAHOYO,2015-12-02T12:15:00,UNIVERSIDAD,ECUADOR,Homicidios,153,BABAHOYO,MASCULINO,-1.7999254973,-79.58300314
33,ZONA 5,SOLTERO,GUAYAS,2014-06-15T00:00:00,EL_EMPALME,2015-12-02T03:00:00,PUERTO DEL MONO,ECUADOR,Homicidios,154,EL EMPALME,FEMENINO,-1.0572306614,-79.6357787688
25,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-03-06T00:00:00,SANTO_DOMINGO,2015-12-02T20:30:00,BOMBOLI,ECUADOR,Asesinatos,155,SANTO DOMINGO OESTE,MASCULINO,-0.2397804984,-79.169062783
59,ZONA 8,CASADO,GUAYAS,2014-11-04T00:00:00,GUAYAQUIL,2015-12-02T11:00:00,PORTETE,ECUADOR,Asesinatos,156,PORTETE,MASCULINO,-2.1224162704,-79.5899687513
27,ZONA 9,SOLTERO,PICHINCHA,2014-06-16T00:00:00,QUITO,2015-12-02T20:00:00,EL CONDADO,ECUADOR,Homicidios,157,LA DELICIA,MASCULINO,0.1375594915,-78.8557499145
50,ZONA 1,CASADO,ESMERALDAS,2014-06-18T00:00:00,ELOY_ALFARO,2015-12-02T23:00:00,BORBON,ECUADOR,Asesinatos,158,ELOY ALFARO,MASCULINO,0.9548868616,-79.6261766991
43,ZONA 9,CASADO,PICHINCHA,2014-06-19T00:00:00,QUITO,2015-12-02T13:00:00,COTOCOLLAO,ECUADOR,Homicidios,159,LA DELICIA,MASCULINO,0.1471308274,-78.6842614208
46,ZONA 5,SOLTERO,GUAYAS,2014-06-20T00:00:00,SAN_JACINTO_DE_YAGUACHI,2015-12-02T04:00:00,YAGUACHI SUR,ECUADOR,Asesinatos,160,YAGUACHI,FEMENINO,-2.0983682334,-79.6922422624
40,ZONA 1,SOLTERO,ESMERALDAS,2014-06-20T00:00:00,QUININDE,2015-12-02T21:00:00,LA SEXTA,ECUADOR,Asesinatos,161,QUININDE,MASCULINO,0.3362121421,-79.3985364149
19,ZONA 8,CASADO,GUAYAS,2014-06-21T00:00:00,GUAYAQUIL,2015-12-02T02:00:00,ORQUIDEAS,ECUADOR,Asesinatos,162,PASCUALES,MASCULINO,-2.0639220072,-80.0213954182
33,ZONA 5,SOLTERO,LOS_RIOS,2014-06-21T00:00:00,SAN_JACINTO_DE_BUENA_FE,2015-12-02T09:40:00,BUENA FE OESTE,ECUADOR,Homicidios,163,BUENA FE,MASCULINO,-0.8747743269,-79.3969179195
34,ZONA 7,SOLTERO,LOJA,2014-06-21T00:00:00,CATAMAYO,2015-12-02T12:30:00,CATAMAYO NORTE,ECUADOR,Homicidios,164,CATAMAYO,MASCULINO,-3.9784016683,-79.3584286985
21,ZONA 8,SOLTERO,GUAYAS,2014-06-21T00:00:00,GUAYAQUIL,2015-12-02T20:00:00,ALBORADA,ECUADOR,Asesinatos,165,MODELO,MASCULINO,-2.1771473977,-78.8918183839
31,ZONA 9,SOLTERO,PICHINCHA,2014-06-22T00:00:00,QUITO,2015-12-02T01:45:00,BARRIO NUEVO,ECUADOR,Homicidios,166,ELOY ALFARO,MASCULINO,-0.2129436378,-78.4150524986
49,ZONA 5,SOLTERO,GUAYAS,2014-06-20T00:00:00,ALFREDO_BAQUERIZO_MORENO_(_JUJAN_),2015-12-02T20:00:00,JUJAN OESTE,ECUADOR,Asesinatos,167,JUJAN SIMON BOLIVAR,MASCULINO,-2.1204647547,-79.5974083793
26,ZONA 8,SOLTERO,GUAYAS,2014-06-22T00:00:00,GUAYAQUIL,2015-12-02T21:00:00,NUEVA PROSPERINA,ECUADOR,Homicidios,168,NUEVA PROSPERINA,MASCULINO,-2.1170808789,-80.1206968645
26,ZONA 7,SOLTERO,EL_ORO,2014-06-22T00:00:00,PASAJE,2015-12-02T22:00:00,VELASCO IBARRA,ECUADOR,Homicidios,169,PASAJE,MASCULINO,-3.3272895169,-79.8958774376
67,ZONA 5,CASADO,LOS_RIOS,2014-06-22T00:00:00,MONTALVO,2015-12-02T17:30:00,MONTALVO,ECUADOR,Asesinatos,170,BABAHOYO,MASCULINO,-1.7867657826,-79.4980399009
54,ZONA 9,CASADO,PICHINCHA,2014-06-22T00:00:00,QUITO,2015-12-02T11:05:00,CONOCOTO NORTE,ECUADOR,Homicidios,171,LOS CHILLOS,MASCULINO,-0.2427527061,-78.5398836857
37,ZONA 1,NO DETERMINADO,SUCUMBIOS,2014-06-23T00:00:00,LAGO_AGRIO,2015-12-02T05:00:00,NUEVO SUCUMBIOS,COLOMBIA,Asesinatos,172,LAGO AGRIO,MASCULINO,0.1040254104,-76.8082384667
43,ZONA 5,SOLTERO,LOS_RIOS,2014-06-23T00:00:00,QUEVEDO,2015-12-02T10:50:00,7 DE OCTUBRE,ECUADOR,Asesinatos,173,QUEVEDO,MASCULINO,-1.0186912352,-79.5482655936
13,ZONA 4,SOLTERO,MANABI,2014-06-24T00:00:00,PORTOVIEJO,2015-12-02T15:00:00,ABDON CALDERON,ECUADOR,Homicidios,174,PORTOVIEJO,MASCULINO,-0.8421375089,-79.7234910152
36,ZONA 6,SOLTERO,AZUAY,2014-06-24T00:00:00,CUENCA,2015-12-02T23:00:00,YANUNCAY,ECUADOR,Asesinatos,175,CUENCA SUR,MASCULINO,-2.9262707775,-78.8432193748
28,ZONA 5,SOLTERO,GUAYAS,2014-06-24T00:00:00,GENERAL_ANTONIO_ELIZALDE,2015-12-02T07:00:00,BUCAY,ECUADOR,Asesinatos,176,EL TRIUNFO BUCAY,MASCULINO,-1.9507049931,-79.7750739439
24,ZONA 8,SOLTERO,GUAYAS,2014-06-24T00:00:00,GUAYAQUIL,2015-12-02T20:30:00,ESTEROS,ECUADOR,Asesinatos,177,ESTEROS,MASCULINO,-2.6411232422,-80.2878654179
45,ZONA 5,SOLTERO,GUAYAS,2014-06-24T00:00:00,NARANJITO,2015-12-02T19:00:00,NARANJITO SUR,ECUADOR,Asesinatos,178,NARANJITO MARCELINO MARIDUENA,MASCULINO,-2.2027482417,-79.3667711828
25,ZONA 9,SOLTERO,PICHINCHA,2014-06-26T00:00:00,QUITO,2015-12-02T02:39:00,LAS CUADRAS,ECUADOR,Homicidios,179,QUITUMBE,MASCULINO,-0.115241943,-78.5644464399
26,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-06-16T00:00:00,SANTO_DOMINGO,2015-12-02T18:00:00,CENTRO,ECUADOR,Asesinatos,180,SANTO DOMINGO ESTE,MASCULINO,-0.2374967675,-79.1789336785
17,ZONA 8,SOLTERO,GUAYAS,2014-06-23T00:00:00,GUAYAQUIL,2015-12-02T17:30:00,PUNA,ECUADOR,Asesinatos,181,SUR,MASCULINO,0.3891870922,-78.1771189605
35,ZONA 9,CASADO,PICHINCHA,2014-06-27T00:00:00,QUITO,2015-12-02T02:39:00,CUMBAYA SUR,ECUADOR,Homicidios,182,TUMBACO,MASCULINO,-0.2150411132,-78.331426031
7,ZONA 6,SOLTERO,AZUAY,2014-06-26T00:00:00,CUENCA,2015-12-02T16:00:00,MOLLETURO,ECUADOR,Asesinatos,183,CUENCA SUR,FEMENINO,-2.9067057086,-79.0007860668
30,ZONA 8,SOLTERO,GUAYAS,2014-06-20T00:00:00,GUAYAQUIL,2015-12-02T19:30:00,TENGUEL,ECUADOR,Asesinatos,184,MODELO,MASCULINO,-2.1777994777,-78.8867646749
38,ZONA 9,CASADO,PICHINCHA,2014-06-28T00:00:00,QUITO,2015-12-02T21:00:00,FERROVIARIA,COLOMBIA,Homicidios,185,ELOY ALFARO,MASCULINO,-0.2045114631,-78.4360160456
35,ZONA 5,SOLTERO,LOS_RIOS,2014-06-29T00:00:00,QUEVEDO,2015-12-02T00:00:00,LA ESPERANZA,ECUADOR,Asesinatos,186,QUEVEDO,MASCULINO,-1.0136885234,-79.3924463665
71,ZONA 5,SOLTERO,BOLIVAR,2014-06-28T00:00:00,GUARANDA,2015-12-02T23:00:00,SAN LORENZO,ECUADOR,Homicidios,187,GUARANDA,FEMENINO,-1.5853348037,-78.94993905
39,ZONA 8,SOLTERO,GUAYAS,2014-06-29T00:00:00,DURAN,2015-12-02T12:15:00,LIGA CANTONAL,ECUADOR,Homicidios,188,DURAN,MASCULINO,-2.160350897,-79.8309975768
20,ZONA 8,SOLTERO,GUAYAS,2014-06-29T00:00:00,SAMBORONDON,2015-12-02T19:15:00,SAMBORONDON,ECUADOR,Asesinatos,189,SAMBORONDON,MASCULINO,-1.970776842,-79.7491853069
27,ZONA 5,SOLTERO,BOLIVAR,2014-06-29T00:00:00,CALUMA,2015-12-02T00:30:00,CALUMA,ECUADOR,Homicidios,190,SUBTROPICO,MASCULINO,-1.7030597499,-78.9586052512
26,ZONA 1,SOLTERO,IMBABURA,2014-06-30T00:00:00,COTACACHI,2015-12-02T08:30:00,IMANTAG,ECUADOR,Asesinatos,191,TIERRA DEL SOL,MASCULINO,0.3538509217,-78.0889823324
63,ZONA 5,CASADO,GUAYAS,2014-06-30T00:00:00,NARANJAL,2015-12-02T09:00:00,TAURA,ECUADOR,Asesinatos,192,NARANJAL BALAO,MASCULINO,-1.9547115003,-79.9986699874
35,ZONA 1,SOLTERO,ESMERALDAS,2014-01-07T00:00:00,ESMERALDAS,2015-12-02T03:30:00,BELLAVISTA NORTE,COLOMBIA,Asesinatos,193,ESMERALDAS,FEMENINO,0.95784231,-79.6196876328
23,ZONA 8,SOLTERO,GUAYAS,2014-06-28T00:00:00,GUAYAQUIL,2015-12-02T07:50:00,UNION DE BANANEROS,ECUADOR,Asesinatos,194,SUR,MASCULINO,0.3678511855,-78.2704061901
18,ZONA 9,SOLTERO,PICHINCHA,2014-02-07T00:00:00,QUITO,2015-12-02T04:30:00,ARGELIA,ECUADOR,Homicidios,195,ELOY ALFARO,MASCULINO,-0.2104365428,-78.5718519536
20,ZONA 8,SOLTERO,GUAYAS,2014-06-28T00:00:00,GUAYAQUIL,2015-12-02T10:30:00,FLORESTA,ECUADOR,Asesinatos,196,SUR,MASCULINO,0.3750082073,-78.0893267103
23,ZONA 8,SOLTERO,GUAYAS,2014-06-28T00:00:00,GUAYAQUIL,2015-12-02T23:00:00,MUCHO LOTE,ECUADOR,Asesinatos,197,PASCUALES,MASCULINO,-2.0744844106,-79.8582257449
31,ZONA 1,SOLTERO,ESMERALDAS,2014-02-07T00:00:00,ESMERALDAS,2015-12-02T12:00:00,BELLAVISTA NORTE,ECUADOR,Asesinatos,198,ESMERALDAS,MASCULINO,0.9573888183,-79.7041504489
32,ZONA 7,SOLTERO,EL_ORO,2014-02-07T00:00:00,EL_GUABO,2015-12-02T06:10:00,BARBONES,ECUADOR,Asesinatos,199,PASAJE,MASCULINO,-3.3262113878,-79.8095296458
5,ZONA 2,SOLTERO,NAPO,2014-06-22T00:00:00,ARCHIDONA,2015-12-02T00:00:00,ARCHIDONA,ECUADOR,Asesinatos,200,TENA,FEMENINO,-0.9952276517,-77.8405944923
24,ZONA 1,SOLTERO,SUCUMBIOS,2014-02-07T00:00:00,SHUSHUFINDI,2015-12-02T21:40:00,SHUSHUFINDI CENTRO,ECUADOR,Femicidios,201,SHUSHUFINDI,FEMENINO,-0.149887079,-76.1951276707
32,ZONA 7,SOLTERO,EL_ORO,2014-03-07T00:00:00,PASAJE,2015-12-02T03:20:00,VELASCO IBARRA,ECUADOR,Homicidios,202,PASAJE,MASCULINO,-3.326933147,-79.7241788948
32,ZONA 7,SOLTERO,EL_ORO,2014-06-14T00:00:00,ARENILLAS,2015-12-02T22:20:00,LA LIBERTAD,ECUADOR,Homicidios,203,HUAQUILLAS,MASCULINO,-3.4847897252,-80.1995496214
29,ZONA 7,CASADO,EL_ORO,2014-03-07T00:00:00,MACHALA,2015-12-02T12:00:00,LA FERROVIARIA,ECUADOR,Asesinatos,204,MACHALA,MASCULINO,-3.2557971681,-79.9755247884
26,ZONA 2,CASADO,NAPO,2014-03-07T00:00:00,TENA,2015-12-02T16:15:00,AEROPUERTO,ECUADOR,Homicidios,205,TENA,MASCULINO,-1.0019242702,-77.9996133058
41,ZONA 2,CASADO,PICHINCHA,2014-05-07T00:00:00,MEJIA,2015-12-02T15:30:00,CUTUGLAGUA,COLOMBIA,Homicidios,206,RUMINAHUI - MEJIA,FEMENINO,-0.2634955752,-78.4907977659
18,ZONA 2,SOLTERO,PICHINCHA,2014-05-07T00:00:00,MEJIA,2015-12-02T15:30:00,CUTUGLAGUA,ECUADOR,Asesinatos,207,RUMINAHUI - MEJIA,MASCULINO,-0.2739170903,-78.5876933598
83,ZONA 5,SOLTERO,LOS_RIOS,2014-04-07T00:00:00,VINCES,2015-12-02T10:00:00,ANTONIO SOTOMAYOR,ECUADOR,Asesinatos,208,VINCES,MASCULINO,-1.5585263065,-79.6684536131
45,ZONA 2,CASADO,PICHINCHA,2014-05-07T00:00:00,RUMINAHUI,2015-12-02T20:00:00,SAN RAFAEL,ECUADOR,Asesinatos,209,RUMINAHUI - MEJIA,MASCULINO,-0.268799383,-78.5000722183
29,ZONA 1,UNION LIBRE,ESMERALDAS,2014-07-07T00:00:00,ESMERALDAS,2015-12-02T10:00:00,SANTA MARTHA,COLOMBIA,Homicidios,210,ESMERALDAS,MASCULINO,0.9529326133,-79.6483260753
19,ZONA 5,SOLTERO,LOS_RIOS,2014-07-07T00:00:00,QUEVEDO,2015-12-02T13:30:00,LA MERCED,ECUADOR,Homicidios,211,QUEVEDO,MASCULINO,-1.0324151692,-79.5474795647
21,ZONA 1,SOLTERO,ESMERALDAS,2014-07-07T00:00:00,SAN_LORENZO,2015-12-02T20:40:00,FRONTERA,ECUADOR,Asesinatos,212,SAN LORENZO,MASCULINO,1.2923501885,-78.79414203
36,ZONA 9,CASADO,PICHINCHA,2014-05-07T00:00:00,QUITO,2015-12-02T23:00:00,SAN JUAN DE CALDERON,ECUADOR,Homicidios,213,CALDERON,MASCULINO,-0.0895787728,-78.3295640912
21,ZONA 7,SOLTERO,EL_ORO,2014-08-07T00:00:00,PASAJE,2015-12-02T13:00:00,VELASCO IBARRA,ECUADOR,Asesinatos,214,PASAJE,MASCULINO,-3.328012719,-79.76183206
25,ZONA 8,SOLTERO,GUAYAS,2014-08-07T00:00:00,GUAYAQUIL,2015-12-02T13:30:00,PORTETE,ECUADOR,Asesinatos,215,PORTETE,MASCULINO,-2.1235731394,-79.4995374012
36,ZONA 1,CASADO,CARCHI,2014-08-07T00:00:00,BOLIVAR,2015-12-02T23:59:00,BOLIVAR,ECUADOR,Asesinatos,216,MONTUFAR,MASCULINO,0.552960567,-77.7321764176
44,ZONA 1,SOLTERO,ESMERALDAS,2014-12-07T00:00:00,RIO_VERDE,2015-12-02T00:04:00,MONTALVO,ECUADOR,Asesinatos,217,RIO VERDE,MASCULINO,1.057740675,-79.405516559
17,ZONA 9,SOLTERO,PICHINCHA,2014-11-07T00:00:00,QUITO,2015-12-02T20:00:00,EL PLACER,ECUADOR,Homicidios,218,MANUELA SAENZ,MASCULINO,-0.1743445517,-78.3828219808
54,ZONA 5,DIVORCIADO,BOLIVAR,2014-11-07T00:00:00,CALUMA,2015-12-02T20:00:00,CALUMA,ECUADOR,Asesinatos,219,SUBTROPICO,MASCULINO,-1.7096047843,-79.1303672458
21,ZONA 9,SOLTERO,PICHINCHA,2014-12-07T00:00:00,QUITO,2015-12-02T00:00:00,SAN ANTONIO BAJO,ECUADOR,Homicidios,220,LA DELICIA,MASCULINO,0.1398019656,-78.7397549568
27,ZONA 5,SOLTERO,LOS_RIOS,2014-07-13T00:00:00,BABA,2015-12-02T00:15:00,BABA,ECUADOR,Homicidios,221,BABAHOYO,MASCULINO,-1.8189290346,-79.4804478551
22,ZONA 5,SOLTERO,GUAYAS,2014-07-13T00:00:00,DAULE,2015-12-02T04:00:00,DAULE CENTRO,ECUADOR,Asesinatos,222,DAULE,MASCULINO,-1.8698347829,-80.0172844034
29,ZONA 2,SOLTERO,PICHINCHA,2014-07-13T00:00:00,RUMINAHUI,2015-12-02T03:00:00,SAN RAFAEL,ECUADOR,Homicidios,223,RUMINAHUI - MEJIA,MASCULINO,-0.2605632076,-78.5427587211
50,ZONA 2,SOLTERO,ORELLANA,2014-06-28T00:00:00,LA_JOYA_DE_LOS_SACHAS,2015-12-02T16:00:00,SAN SEBASTIAN,ECUADOR,Homicidios,224,LA JOYA DE LOS SACHAS,MASCULINO,-0.2972822968,-76.8916792976
26,ZONA 4,SOLTERO,MANABI,2014-07-14T00:00:00,MANTA,2015-12-02T20:30:00,CUBA,ECUADOR,Asesinatos,225,MANTA,MASCULINO,-0.9766448934,-80.7008144796
22,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-11-07T00:00:00,SANTO_DOMINGO,2015-12-02T15:30:00,JUAN EULOGIO,ECUADOR,Asesinatos,226,SANTO DOMINGO OESTE,MASCULINO,-0.2402663618,-79.161222707
19,ZONA 9,SOLTERO,PICHINCHA,2014-07-15T00:00:00,QUITO,2015-12-02T12:00:00,QUITUMBE,ECUADOR,Homicidios,227,QUITUMBE,FEMENINO,-0.1219616324,-78.5072970154
28,ZONA 1,SOLTERO,SUCUMBIOS,2014-02-28T00:00:00,LAGO_AGRIO,2015-12-02T22:30:00,NUEVO SUCUMBIOS,ECUADOR,Asesinatos,228,LAGO AGRIO,MASCULINO,0.0990600724,-76.9619666162
36,ZONA 1,CASADO,SUCUMBIOS,2014-06-01T00:00:00,PUTUMAYO,2015-12-02T16:00:00,PUERTO RODRIGUEZ,ECUADOR,Asesinatos,229,PUTUMAYO,MASCULINO,-0.1397574644,-76.3660313422
40,ZONA 5,DIVORCIADO,LOS_RIOS,2014-07-15T00:00:00,QUEVEDO,2015-12-02T19:30:00,GALO PLAZA,ECUADOR,Asesinatos,230,QUEVEDO,MASCULINO,-1.0327159031,-79.5247363389
80,ZONA 1,VIUDO,SUCUMBIOS,2014-01-01T00:00:00,LAGO_AGRIO,2015-12-02T01:00:00,GENERAL FARFAN,ECUADOR,Asesinatos,231,LAGO AGRIO,MASCULINO,0.0941966203,-76.9190841562
34,ZONA 4,CASADO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-07-17T00:00:00,SANTO_DOMINGO,2015-12-02T00:05:00,PLAN DE VIVIENDA,ECUADOR,Homicidios,232,SANTO DOMINGO OESTE,FEMENINO,-0.2389577473,-79.160974576
18,ZONA 4,SOLTERO,MANABI,2014-07-16T00:00:00,PORTOVIEJO,2015-12-02T22:00:00,LOS CEREZOS,ECUADOR,Asesinatos,233,PORTOVIEJO,MASCULINO,-0.8423342624,-79.7119198851
71,ZONA 8,CASADO,GUAYAS,2014-07-17T00:00:00,SAMBORONDON,2015-12-02T20:45:00,TARIFA,ECUADOR,Asesinatos,234,SAMBORONDON,MASCULINO,-1.9536202663,-79.8013984155
54,ZONA 9,CASADO,PICHINCHA,2014-06-07T00:00:00,QUITO,2015-12-02T12:00:00,SAN JUAN DE CALDERON,ECUADOR,Homicidios,235,CALDERON,MASCULINO,-0.0962428842,-78.4423247444
27,ZONA 8,SOLTERO,GUAYAS,2014-07-18T00:00:00,GUAYAQUIL,2015-12-02T17:00:00,UNION DE BANANEROS,ECUADOR,Asesinatos,236,SUR,MASCULINO,0.3653230747,-78.0646027151
19,ZONA 5,SOLTERO,GUAYAS,2014-07-18T00:00:00,EL_TRIUNFO,2015-12-02T18:45:00,EL TRIUNFO OESTE,ECUADOR,Sicariatos,237,EL TRIUNFO BUCAY,MASCULINO,-1.9437064029,-80.1213054726
32,ZONA 8,SOLTERO,GUAYAS,2014-07-18T00:00:00,GUAYAQUIL,2015-12-02T19:00:00,MALVINAS SUR,ECUADOR,Asesinatos,238,ESTEROS,MASCULINO,-2.6384425316,-80.3302564547
32,ZONA 4,SOLTERO,MANABI,2014-07-18T00:00:00,PEDERNALES,2015-12-02T23:50:00,BECHE,ECUADOR,Asesinatos,239,PEDERNALES,MASCULINO,0.0752229974,-80.0496580073
30,ZONA 5,CASADO,GUAYAS,2014-07-18T00:00:00,EL_TRIUNFO,2015-12-02T21:15:00,EL TRIUNFO OESTE,ECUADOR,Sicariatos,240,EL TRIUNFO BUCAY,MASCULINO,-1.9433544149,-79.8438511406
